,Net barter terms of trade index (2000 = 100),Merchandise imports from high-income economies (% of total merchandise imports),Urban population (% of total population),"Population, total","Population ages 65 and above, male (% of male population)","Population ages 35-39, male (% of male population)","Population ages 10-14, male (% of male population)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Labor force participation rate for ages 15-24, total (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)",Gross savings (current LCU),GNI (current US$),Adjusted savings: net national savings (% of GNI),Adjusted savings: education expenditure (% of GNI),Gross capital formation (% of GDP),"Gross fixed capital formation, private sector (current LCU)",Final consumption expenditure (constant 2015 US$),General government final consumption expenditure (annual % growth),"Patent applications, residents",Compensation of employees (% of expense),"Risk premium on lending (lending rate minus treasury bill rate, %)",Population in urban agglomerations of more than 1 million,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),CO2 emissions (metric tons per capita),"Net ODA provided, to the least developed countries (current US$)","Exports of goods, services and primary income (BoP, current US$)","Foreign direct investment, net (BoP, current US$)","Service imports (BoP, current US$)",Land area (sq. km),Agricultural land (sq. km),"Trademark applications, direct resident",Interest payments (current LCU),"Net incurrence of liabilities, total (current LCU)",Domestic credit provided by financial sector (% of GDP),Monetary Sector credit to private sector (% GDP),CO2 emissions from manufacturing industries and construction (% of total fuel combustion),Nitrous oxide emissions in energy sector (% of total),CO2 emissions from solid fuel consumption (kt),Alternative and nuclear energy (% of total energy use),"Net ODA provided, total (% of GNI)","Foreign direct investment, net inflows (BoP, current US$)","Net secondary income (BoP, current US$)","Transport services (% of service imports, BoP)","Agricultural machinery, tractors per 100 sq. km of arable land",Arable land (hectares per person),Merchandise exports (current US$),"Computer, communications and other services (% of commercial service imports)",Manufactures imports (% of merchandise imports),Merchandise trade (% of GDP),Rural population growth (annual %),"Age dependency ratio, young (% of working-age population)","Population ages 65-69, male (% of male population)","Population ages 25-29, male (% of male population)",Population ages 0-14 (% of total population),"Labor force participation rate for ages 15-24, female (%) (national estimate)","Mortality rate, neonatal (per 1,000 live births)",Terms of trade adjustment (constant LCU),GNI per capita (constant LCU),Gross domestic savings (current LCU),GDP (constant 2015 US$),Coal rents (% of GDP),Gross capital formation (current LCU),Exports of goods and services (constant 2015 US$),Arms exports (SIPRI trend indicator values),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Travel services (% of commercial service imports),Merchandise imports (current US$),Urban population,"Population ages 65 and above, male","Population ages 35-39, female (% of female population)","Population ages 10-14, female (% of female population)","Survival to age 65, male (% of cohort)","Unemployment, male (% of male labor force) (national estimate)","Unemployment, youth total (% of total labor force ages 15-24) (national estimate)","Labor force participation rate, male (% of male population ages 15+) (national estimate)","Employment to population ratio, 15+, total (%) (national estimate)",Number of neonatal deaths,Gross savings (current US$),"GNI, Atlas method (current US$)",GDP deflator (base year varies by country),Adjusted savings: net national savings (current US$),Adjusted savings: education expenditure (current US$),Gross capital formation (constant LCU),Exports of goods and services (% of GDP),Final consumption expenditure (current LCU),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Food exports (% of merchandise exports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),"Population ages 75-79, female (% of female population)","Population ages 50-54, female (% of female population)","Population ages 15-64, male","Population ages 00-04, female (% of female population)",Net primary income (Net income from abroad) (constant LCU),GNI (constant LCU),GDP per capita growth (annual %),Gross value added at basic prices (GVA) (constant 2015 US$),Adjusted net national income per capita (constant 2015 US$),Adjusted savings: consumption of fixed capital (current US$),Other manufacturing (% of value added in manufacturing),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Agricultural raw materials imports (% of merchandise imports),"Population ages 80 and above, female (% of female population)","Population ages 55-59, female (% of female population)","Population ages 15-64, total","Population ages 0-14, female","Mortality rate, infant, female (per 1,000 live births)",Refugee population by country or territory of asylum,"Mortality rate, under-5, female (per 1,000 live births)",Forest rents (% of GDP),Adjusted savings: mineral depletion (current US$),Textiles and clothing (% of value added in manufacturing),External balance on goods and services (current US$),Gross fixed capital formation (% of GDP),Gross national expenditure (constant 2015 US$),Tax revenue (current LCU),Grants and other revenue (% of revenue),"Inflation, consumer prices (annual %)",Agricultural methane emissions (thousand metric tons of CO2 equivalent),CO2 emissions from gaseous fuel consumption (kt),Electricity production from nuclear sources (% of total),"Primary income receipts (BoP, current US$)",Current account balance (% of GDP),Trade in services (% of GDP),Merchandise exports to economies in the Arab World (% of total merchandise exports),Import value index (2000 = 100),Insurance and financial services (% of commercial service imports),Rural population,"Age dependency ratio, old (% of working-age population)","Population ages 65-69, female (% of female population)","Population ages 25-29, female (% of female population)","Population ages 0-14, total","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","Labor force participation rate, female (% of female population ages 15+) (national estimate)","Employment to population ratio, 15+, female (%) (national estimate)",Number of infant deaths,Net secondary income (Net current transfers from abroad) (constant LCU),GNI per capita growth (annual %),Gross domestic savings (current US$),Exports as a capacity to import (constant LCU),Trade (% of GDP),Gross capital formation (current US$),Exports of goods and services (current LCU),Travel services (% of commercial service exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Transport services (% of commercial service imports),Merchandise imports from economies in the Arab World (% of total merchandise imports),Urban population growth (annual %),"Population ages 65 and above, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 05-09, male (% of male population)","Survival to age 65, female (% of cohort)","Labor force participation rate for ages 15-24, male (%) (national estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)",Gross domestic income (constant LCU),GDP (constant LCU),Adjusted savings: gross savings (% of GNI),Gross capital formation (annual % growth),Exports of goods and services (constant LCU),Final consumption expenditure (current US$),General government final consumption expenditure (current LCU),Export value index (2000 = 100),Insurance and financial services (% of commercial service exports),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Food imports (% of merchandise imports),"Population ages 80 and above, male (% of male population)","Population ages 55-59, male (% of male population)",Population ages 15-64 (% of total population),"Population ages 0-14, female (% of female population)","Mortality rate, infant (per 1,000 live births)","Mortality rate, under-5, male (per 1,000 live births)","GNI per capita, Atlas method (current US$)",Mineral rents (% of GDP),Adjusted savings: mineral depletion (% of GNI),External balance on goods and services (current LCU),Changes in inventories (current US$),Gross national expenditure (constant LCU),Households and NPISHs Final consumption expenditure (constant LCU),Military expenditure (current USD),Commercial service exports (current US$),Ores and metals exports (% of merchandise exports),Age dependency ratio (% of working-age population),"Population ages 60-64, male (% of male population)","Population ages 20-24, male (% of male population)","Population ages 0-14, male (% of male population)",Net secondary income (Net current transfers from abroad) (current LCU),GNI per capita (constant 2015 US$),Total natural resources rents (% of GDP),GDP (current LCU),"Adjusted net savings, excluding particulate emission damage (% of GNI)",Adjusted savings: energy depletion (% of GNI),External balance on goods and services (% of GDP),Changes in inventories (constant LCU),Exports of goods and services (current US$),Households and NPISHs Final consumption expenditure per capita growth (annual %),Military expenditure (% of GDP),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Export unit value index (2000 = 100),Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),"Population, male","Population ages 70-74, female (% of female population)","Population ages 45-49, female (% of female population)","Population ages 15-64, female","Birth rate, crude (per 1,000 people)","Hospital beds (per 1,000 people)",Net primary income (Net income from abroad) (current US$),GNI (constant 2015 US$),GDP per capita (current LCU),Gross value added at basic prices (GVA) (current US$),Adjusted net national income (annual % growth),"Food, beverages and tobacco (% of value added in manufacturing)",Imports of goods and services (constant 2015 US$),Gross fixed capital formation (current LCU),Final consumption expenditure (% of GDP),Households and NPISHs Final consumption expenditure (current US$),General government final consumption expenditure (constant 2015 US$),Expense (% of GDP),Other taxes (% of revenue),Grants and other revenue (current LCU),Consumer price index (2010 = 100),Domestic credit to private sector by banks (% of GDP),Population density (people per sq. km of land area),CO2 intensity (kg per kg of oil equivalent energy use),Electricity production from natural gas sources (% of total),"Personal remittances, received (% of GDP)","Communications, computer, etc. (% of service exports, BoP)","Current account balance (BoP, current US$)",Cereal yield (kg per hectare),Mobile cellular subscriptions (per 100 people),"Taxes on income, profits and capital gains (% of total taxes)","Revenue, excluding grants (% of GDP)",Total reserves minus gold (current US$),Population in largest city,Methane emissions (kt of CO2 equivalent),CO2 emissions from liquid fuel consumption (kt),"Electricity production from renewable sources, excluding hydroelectric (% of total)","Stocks traded, total value (current US$)","Service exports (BoP, current US$)","Net trade in goods (BoP, current US$)","Insurance and financial services (% of service imports, BoP)",Fertilizer consumption (% of fertilizer production),Gross capital formation (constant 2015 US$),Exports of goods and services (annual % growth),Households and NPISHs final consumption expenditure (% of GDP),General government final consumption expenditure (current US$),"Air transport, passengers carried",Taxes on international trade (% of revenue),Net lending (+) / net borrowing (-) (current LCU),Broad money to total reserves ratio,Total greenhouse gas emissions (kt of CO2 equivalent),Electric power consumption (kWh per capita),Electricity production from hydroelectric sources (% of total),"ICT service exports (BoP, current US$)","Secondary income, other sectors, payments (BoP, current US$)",Livestock production index (2014-2016 = 100),Tax revenue (% of GDP),Social contributions (current LCU),"Total reserves (includes gold, current US$)",Agricultural methane emissions (% of total),CO2 emissions from gaseous fuel consumption (% of total),Electricity production from oil sources (% of total),Market capitalization of listed domestic companies (current US$),"Exports of goods and services (BoP, current US$)","Net financial account (BoP, current US$)","Communications, computer, etc. (% of service imports, BoP)","Air transport, freight (million ton-km)",Taxes on international trade (current LCU),Net investment in nonfinancial assets (% of GDP),Broad money (% of GDP),Total fisheries production (metric tons),Combustible renewables and waste (% of total energy),"Electricity production from oil, gas and coal sources (% of total)","Secondary income receipts (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)",Food production index (2014-2016 = 100),Permanent cropland (% of land area),Imports of goods and services (constant LCU),Gross fixed capital formation (annual % growth),Gross national expenditure (current US$),Arms imports (SIPRI trend indicator values),Fixed telephone subscriptions,"Patent applications, nonresidents",Compensation of employees (current LCU),Real interest rate (%),Claims on central government (annual growth as % of broad money),Population in the largest city (% of urban population),CO2 emissions from liquid fuel consumption (% of total),"Stocks traded, total value (% of GDP)","Charges for the use of intellectual property, receipts (BoP, current US$)","Net errors and omissions (BoP, current US$)","Goods imports (BoP, current US$)",Fertilizer consumption (kilograms per hectare of arable land),Households and NPISHs Final consumption expenditure (annual % growth),Goods and services expense (current LCU),Taxes on goods and services (current LCU),"Claims on central government, etc. (% GDP)",Net domestic credit (current LCU),Population in urban agglomerations of more than 1 million (% of total population),CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),Agricultural nitrous oxide emissions (% of total),Net ODA provided to the least developed countries (% of GNI),"Transport services (% of service exports, BoP)","Portfolio investment, net (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)",Agricultural land (% of land area),Transport services (% of commercial service exports),Merchandise exports to high-income economies (% of total merchandise exports),Commercial service imports (current US$),Ores and metals imports (% of merchandise imports),Import volume index (2000 = 100),Rural population (% of total population),Population growth (annual %),"Population ages 65 and above, female","Population ages 30-34, female (% of female population)","Population ages 05-09, female (% of female population)","Fertility rate, total (births per woman)","Unemployment, female (% of female labor force) (national estimate)","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",Ratio of female to male labor force participation rate (%) (national estimate),"Employment to population ratio, 15+, male (%) (national estimate)",Number of under-five deaths,Real effective exchange rate index (2010 = 100),Gross domestic savings (% of GDP),GDP growth (annual %),"Inflation, GDP deflator (annual %)",Adjusted savings: natural resources depletion (% of GNI),"Trademark applications, direct nonresident",Goods and services expense (% of expense),Taxes on goods and services (% of revenue),Net foreign assets (current LCU),"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),"Energy imports, net (% of energy use)","Net ODA provided, total (current US$)","Travel services (% of service exports, BoP)","Reserves and related items (BoP, current US$)","Imports of goods, services and primary income (BoP, current US$)",Arable land (hectares),"Industrial design applications, nonresident, by count","Taxes on income, profits and capital gains (current LCU)",Social contributions (% of revenue),Methane emissions in energy sector (thousand metric tons of CO2 equivalent),CO2 emissions (kg per 2015 US$ of GDP),Market capitalization of listed domestic companies (% of GDP),"Insurance and financial services (% of service exports, BoP)","Net primary income (BoP, current US$)","Primary income payments (BoP, current US$)","Computer, communications and other services (% of commercial service exports)",Manufactures exports (% of merchandise exports),Merchandise imports by the reporting economy (current US$),Fuel imports (% of merchandise imports),"Population ages 60-64, female (% of female population)","Population ages 20-24, female (% of female population)","Population ages 0-14, male","Mortality rate, infant, male (per 1,000 live births)",Net secondary income (Net current transfers from abroad) (current US$),GNI per capita (current LCU),Oil rents (% of GDP),GDP (current US$),"Adjusted net savings, excluding particulate emission damage (current US$)",Adjusted savings: energy depletion (current US$),External balance on goods and services (constant LCU),Changes in inventories (current LCU),Gross national expenditure (% of GDP),Households and NPISHs Final consumption expenditure per capita (constant 2015 US$),Military expenditure (current LCU),Mobile cellular subscriptions,"Industrial design applications, resident, by count","Taxes on income, profits and capital gains (% of revenue)","Revenue, excluding grants (current LCU)",Lending interest rate (%),Total reserves in months of imports,Energy related methane emissions (% of total),CO2 emissions (kt),"Electricity production from renewable sources, excluding hydroelectric (kWh)","Listed domestic companies, total","Goods exports (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Imports of goods and services (BoP, current US$)","Agricultural machinery, tractors",Merchandise exports by the reporting economy (current US$),Fuel exports (% of merchandise exports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Import unit value index (2000 = 100),"Population ages 75-79, male (% of male population)","Population ages 50-54, male (% of male population)","Population ages 15-64, male (% of male population)","Population ages 00-04, male (% of male population)","Mortality rate, under-5 (per 1,000 live births)",GDP per capita (constant LCU),Gross value added at basic prices (GVA) (constant LCU),Adjusted net national income per capita (annual % growth),Adjusted savings: consumption of fixed capital (% of GNI),Imports of goods and services (% of GDP),Gross fixed capital formation (constant LCU),Gross national expenditure (current LCU),Households and NPISHs Final consumption expenditure (constant 2015 US$),Fixed telephone subscriptions (per 100 people),Interest payments (% of revenue),Customs and other import duties (current LCU),"Net incurrence of liabilities, total (% of GDP)",Domestic credit to private sector (% of GDP),Claims on private sector (annual growth as % of broad money),Aquaculture production (metric tons),"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",Nitrous oxide emissions (thousand metric tons of CO2 equivalent),CO2 emissions from solid fuel consumption (% of total),Fossil fuel energy consumption (% of total),"Net ODA provided, total (constant 2015 US$)","Foreign direct investment, net inflows (% of GDP)","Net capital account (BoP, current US$)","Travel services (% of service imports, BoP)",Cereal production (metric tons),Arable land (% of land area),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Export volume index (2000 = 100),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),"Population, female (% of total population)",Population ages 65 and above (% of total population),"Population ages 40-44, male (% of male population)","Population ages 15-19, male (% of male population)","Mortality rate, adult, male (per 1,000 male adults)","Employment to population ratio, ages 15-24, total (%) (national estimate)","Immunization, measles (% of children ages 12-23 months)",Gross savings (% of GDP),GDP per capita (current US$),Discrepancy in expenditure estimate of GDP (constant LCU),Adjusted net national income (constant 2015 US$),Adjusted savings: carbon dioxide damage (% of GNI),Chemicals (% of value added in manufacturing),Imports of goods and services (current LCU),Gross fixed capital formation (current US$),Final consumption expenditure (constant LCU),General government final consumption expenditure (% of GDP),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Agricultural raw materials exports (% of merchandise exports),Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),"Population, male (% of total population)","Population ages 70-74, male (% of male population)","Population ages 45-49, male (% of male population)","Population ages 15-64, female (% of female population)","Death rate, crude (per 1,000 people)",Women Business and the Law Index Score (scale 1-100),Net primary income (Net income from abroad) (current LCU),GNI growth (annual %),GDP per capita (constant 2015 US$),Gross value added at basic prices (GVA) (current LCU),Adjusted net national income per capita (current US$),Machinery and transport equipment (% of value added in manufacturing),Imports of goods and services (annual % growth),Gross fixed capital formation (constant 2015 US$),Gross national expenditure deflator (base year varies by country),Households and NPISHs Final consumption expenditure (current LCU),"Air transport, registered carrier departures worldwide","Trademark applications, total",Interest payments (% of expense),Customs and other import duties (% of tax revenue),Net investment in nonfinancial assets (current LCU),Broad money (current LCU),Capture fisheries production (metric tons),CO2 emissions from transport (% of total fuel combustion),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",Electricity production from coal sources (% of total),"Portfolio equity, net inflows (BoP, current US$)","Foreign direct investment, net outflows (BoP, current US$)",Crop production index (2014-2016 = 100),Land under cereal production (hectares),Expense (current LCU),Other taxes (current LCU),Net lending (+) / net borrowing (-) (% of GDP),Broad money growth (annual %),Energy use (kg of oil equivalent per capita),Electric power transmission and distribution losses (% of output),"Personal remittances, received (current US$)","ICT service exports (% of service exports, BoP)","Personal remittances, paid (current US$)",Surface area (sq. km),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),"Population, female","Population ages 65 and above, total","Population ages 40-44, female (% of female population)","Population ages 15-19, female (% of female population)","Mortality rate, adult, female (per 1,000 female adults)","Unemployment, total (% of total labor force) (national estimate)","Labor force participation rate, total (% of total population ages 15+) (national estimate)","Immunization, DPT (% of children ages 12-23 months)",Gross savings (% of GNI),GNI (current LCU),Natural gas rents (% of GDP),Discrepancy in expenditure estimate of GDP (current LCU),Adjusted net national income (current US$),Adjusted savings: carbon dioxide damage (current US$),Imports of goods and services (current US$),"Gross fixed capital formation, private sector (% of GDP)",Final consumption expenditure (annual % growth),General government final consumption expenditure (constant LCU)
0,-2.1903975219910277,-0.411445896580296,-1.7896501862825627,-1.644054688765612,-1.2657988389179964,0.015734767463693,1.0733319111274457,2.0296027579843146,-1.0599396230878093,0.7960916170158345,-1.1234578294470285,-1.099223982957125,0.7280354234029659,0.9839125182275447,0.18404258782731048,-1.1619932253370964,-1.1151002913001613,0.08365300354672588,-1.0952843693983578,2.495873715175713,-0.8077441005433782,-1.617432690693053,-2.5205336032307466,-1.390287723985567,-0.7768095424781987,0.0016858165724657336,-1.1273515888061459e-05,0.0014623709773188957,0.30921313660235816,1.148025017451931,-0.6674785435807913,-6.307940036080489e-12,9.918305112077262e-11,-1.2380364464059628,-2.7598563932958653,1.8939609771015296,-1.2382981528484784,-1.789428660810279,-1.641798605051398,2.200169895405304,-0.9169174781429095,0.9881474512320702,0.8394250791846278,0.710913078256301,1.2903581930764447,-1.0243189423234427,-1.100425836299194,-1.106696199730006,-1.6521581843109485,-0.027774320882533645,2.132696018750465,-0.7355445639303564,-1.2807957804447974,2.066686710487515,-2.1672850859201183,2.1645153400176183,0.0,-3.996880680019551e-11,0.0,-1.4218466264889607,-0.3917569762133461,-1.3477990931782249,-1.1391459958292138,-1.5697583416214764,-1.0063505551028578,1.401785802120032,-0.9909468781067605,-1.5952506702736682,-1.3294526788294043,0.19110545306137416,1.1904808613642066,-1.561398086465048,-0.27013811012141387,-0.4668313163457943,1.9999755143614346,-1.3910068961412576,2.1461046834155405e-11,0.0,-1.5383186986192191e-16,-1.4268058619256703,-2.443998941638808e-15,1.24516475113673e-15,0.0,-1.8105579288595386,8.294755317694726e-16,0.7853510894677553,1.3720342055033061,-0.42695755672668706,-2.040004820909066,-0.16540344979987393,-1.712934876313235,2.8745198887190853,1.4795689237976144e-07,-5.304923093430388e-09,0.8405592359801298,-7.481604146282353e-09,0.5917335844435259,5.331760824298602e-08,0.7208230753530298,0.183466415346762,1.979235856089607,-1.9763869891254133,-0.2419569164298002,-1.719308194000244,-0.5221322389274461,2.2149368277402166,0.1912391004303851,2.196299839433475,1.7779553063034568,-3.228039399797811e-12,1.1610229156693403,2.0605427428694374e-12,1.0640886862620376,-5.141708498153688e-12,-5.833498516266665e-12,0.8682614468391864,-0.8078801857074035,-0.0003181787885843076,-2.151488214254447,-1.7994742184700918,1.6035374925753013e-10,0.6967059307044977,-0.9437811061948616,-0.7886671571670589,0.021329236199750856,0.35634409461067157,-1.7819123941760917,-1.472535317894212,-0.9878246134840657,-1.2428193344990695,-0.5828089924037394,-0.4722171235598687,-2.02448133787602,-1.955909559736501,2.688809582700625,-0.4843755885971761,1.4007200000589928,-0.33202265519375185,-0.3626822386681366,1.9803722693070474,0.0,0.0,1.4159027527955608,0.023647843849485574,-0.9285688329131577,-0.57977319282855,1.7368500354328475,-1.9774054966737615,-0.5517627547945498,1.9050378717885,-1.9164157290349546,0.7179425096088264,-2.0751153458682627,-1.4217851918217947,-1.4218466264889607,1.1219043475632882,0.18829903359693229,-1.4034336821385496,-1.4132865794513307,0.0,3.4523562419308253e-07,0.6829187255776058,2.0987787072859216,2.3661968306798755,-1.4478720374349636,-0.2767666974324007,-2.129978735239037,2.1112667882072436,2.2312970316764065,2.1890957595583065,-0.9929597844282427,0.4034384698211496,0.00573251056311097,-0.033129490158945694,0.9593749545450881,0.06659598679136176,-0.013656556943645107,-1.1870706367362283,-0.4069320044283515,1.3805912976830736,2.163796519011726,-0.746482435577337,-1.6164752123047808,2.0180396493550536,1.0900436650218586,-1.0950528181383437,-1.4293121457330404,-1.1088778094500626,1.716972847251478,2.1232250004338344,2.2447621379887717,-5.057031073311757e-11,-1.5293465665390007e-07,-0.8128796596360324,1.9026167424961866,1.988625443401093,0.029702765644513348,-0.5603566545889442,-1.6093307184598749,-1.6985128672685206,-0.07295414751192739,-1.7257751980814644,3.050530326814858,1.8638471220342887,2.435545495328145e-07,-8.899690713036752e-08,-1.2218516937126076,1.311512135951963e-08,-0.7671622468668637,-0.6359235838988232,-2.785318106940497e-16,4.250844027176529e-16,0.0005088365809322382,5.021210202698682e-16,0.0,0.00014466856729967805,0.0001083302898457541,4.613751636944041e-16,-1.3394467084567165,-2.7598563932958653,0.00010196441276298974,1.7958070554404326,0.5180282350931841,0.9910295820396248,-0.00023047053532476933,0.0,-3.396296795213871e-08,-0.686587597321618,0.0032409448663448435,1.2756763394785653,-1.1130254138189393,-1.9581064013871066,-0.4287379430425024,-2.5747137561669433,-0.8440231852362545,-0.9256155227978282,-1.014230137429349,0.9355017207460539,-1.3941129603819036,-1.3186377957704206e-07,-5.015919235423864e-16,1.701550829775947e-05,-0.00035977584069866076,-5.938189587442202e-16,-3.0412768096569137e-16,0.004185315268420781,8.044747512756803e-16,-1.5021475992629596,-1.7173740209220348e-14,-2.0786335738100408,1.8217403656285491,-0.9146300565113004,-0.8930589885186524,-1.4221727720496382,-0.47868706658439464,-0.8646880030831836,-0.9959765254812873,1.5986749452559201,-0.3313579225446669,0.22558169804821543,-2.061772582737837e-10,-1.0695853224743837e-10,8.441436562775161e-11,-0.42463341105107266,-0.21181232940439093,-1.0938068221521294e-10,-0.194305539157,-1.3146697514404209,-1.2474625212447932,0.6153235566532854,1.424952384767028,8.129505654976409e-08,-0.11476538611747736,-0.9643334314000165,-0.7304842302472205,3.6302025554120075e-07,0.13062938139068436,-5.309014507406453e-05,-0.9156753058848552,-1.5608111151176147,0.037450869446789346,-7.631374912020489e-05,-0.7479333251599986,0.2714582086442772,1.7713594525708618,0.2555067707033547,-0.8846349076358121,-3.810844948183237e-05,-1.8792675944212426e-07,-0.9713277861188511,-2.0423566161723827,0.4660061192405089,-0.8790084829703748,-0.9350422318980923,0.09787387080077532,-0.9896669704295856,-1.919365702594509,1.7559043683601478,-0.9178760890622439,-0.2253666225251092,-0.04404478830762414,0.0,0.0,-0.028221794122731587,0.04266608081050416,-0.3766854059430473,1.8961347491899222e-16,0.08373397415387956,-1.3583363732937647e-07,1.7896501862825644,2.413130914261758,-1.6750350433384866,-0.36278316986120807,1.9898948772181764,3.1674706427033548,-0.23492485171373403,-0.46575476789766074,-1.998178420280334,1.8310802554061825,2.6603201345260397,2.41933673877394,1.6233041734488507,0.8541836445535872,-0.431499059022902,-2.006612901469113,-2.6195447678582378,2.402078344525747,2.5629043359720076,-0.03244143624832108,-1.8754173565903591,0.26791444288300326,-1.4942052850582899,-0.9763947501690838,-1.7971782054318926,-0.08578127406540112,-0.9699759315515148,0.9070575579503624,-0.9400213887710781,-0.9503125234905991,-0.7231966420117805,-0.4496345201284649,1.5658309489824498,-0.892649137121758,-0.9685306552629693,-0.8616915722092419,-0.9849237811405234,-0.8869069444612021,0.04443561698732991,-0.9972986958512439,-1.3276003174892719,-0.7033813791085036,-1.3488744429293946,-0.6437065031040888,2.2290319817760427,1.0916699143946187,-1.2101387844404,-0.6203228043044015,-1.1088778094500626,-0.9689120063399502,-0.3154601444400921,0.9826355478630775,-0.2955843577357575,-1.4880382687731395,-1.3585396087912327,-1.1852829090583665,-0.5737293378886392,-0.8836554080492431,1.2439480415400037,-1.123748599810625,-0.704869953037197,1.7535381713496379,-1.3339260893091056,-2.4636893655963212,-0.781844338730505,-2.251347857051647,-0.10826213428648211,-0.6995981998264319,0.02790970776951822,0.8019736513198934,-1.0146609263806257,-0.0025194375187891313,1.1401788559103034,-0.9030491232540464,-1.4509146307185588,-0.3065535799979978,-2.218151788177425,2.805620217380186,2.2141271749980245,-1.6196940515079175,5.083282775573581e-16,-3.272824177070666e-05,-1.219772868540524,-0.00010963887035190383,3.045563473148438e-15,0.0,0.0,-1.461656657949944,-1.5069187553561645,2.1933262356297642e-15,0.08681260063508905,-1.373821735067308,0.17649703264934916,-1.5081142288951541,1.9549990620957014,1.1905892481501636,-0.24694465966779658,1.4611338724886629,-0.352289802838652,-1.2827205475455492,3.332572845152509e-13,0.40047998198459184,-8.743220392331103e-14,0.5531207581972465,0.7584032773614001,-0.9259930627170975,-0.8500700449777675,-1.681023755939026,-1.6762326879232823,-0.16323545316140933,-0.5576136974003031,1.4593494233313715,-0.8964841895340077,1.0403307409009444,0.7001705674612131,-1.2218516937126076,1.1673769715336384e-16,5.605852839536933e-16,2.0530536284280596,-0.7696262964579508,2.5803564361657334e-16,-4.2158922563308573e-16,0.0,-6.69433605477473e-05,0.6468424979448208,1.867702490440575,2.596465502646519,1.681023755939045,-1.1477727203383634,-0.18714895951259036,-2.0043646494625156,1.647021756666254,-2.576267495712914,-3.1833815487833593e-12,2.2283060662439853,-1.6195132954390272,-5.304332600312217e-12,-0.7865521162134387,-1.1864501457475347,1.0954983287750075,-0.9285371973814036,-1.1441834371804984,-0.9612520253850777,-0.7901848201435205,-0.9223889419388739,-1.145411814336249,-1.1101690408446228,-0.9456995454411044,-0.9811427238612138,-1.3919383448639662,-1.4545914764548855,-2.758772203600477e-13,0.2517710114149636,-6.564597774870857e-17,0.0,-1.3387243607184305,1.2011831654336488e-15,1.7571119797608967e-16,1.1378346030806943e-16,-1.4871724006330964,0.339215102741298,-2.662439151159178,1.287015063997663,-0.08336610032849949,0.7990685615407819,-0.08434098399510186,-0.45148284608078515,-0.11879363321658876,0.026006663662373503,-1.6777617884741334,-1.5235392888514352,-0.034591494244267454,-0.3331985755160245,1.7373268151709627,-0.3159463385276652,-1.5464272813618705,1.258226203111662,-0.32232767011020375,-1.099223982957125,-2.6359562895281425,-9.71989195524956e-18,-2.0472625657007606e-16,-2.8097111218255626e-16,0.0,-0.8898724636595422,-2.1514708586152096e-05,-1.1157982370733063e-15
