,0,1,2,3,4,5,6
0,-17.272930655283073,18.228982062944297,-5.203016505754282,1.353027053245708,-3.514611852825526,-2.526765697013484,-0.018099787381980634
1,-17.73135694104106,18.051917088977834,-4.369055424953497,2.5171009853830912,-4.2676165295201285,-2.361611107612066,-0.1324286230118922
2,-17.75719135607843,18.275419702423072,-4.215115218631139,1.2937885738925499,-3.0319349995386426,-2.5372894963898736,-0.4168227374966111
3,-17.331640140114448,17.75919445676421,-3.4988643341862473,1.415376875378625,-2.749247471568268,-2.0593725386488897,-0.3103178601769305
4,-17.022304781051332,17.07112431682669,-2.978735427593225,0.9097855737746009,-1.7893408863032703,-1.927687450037841,-0.2515789156622845
5,-16.43270387584508,16.048412570341707,-2.9243166799684492,-0.016665028704776395,-0.7039533336865184,-1.4832210370905201,0.1406496123438948
6,-15.922284335483825,15.164777627037488,-2.9329373679776523,-0.5086085142389828,0.4323759603422055,-0.6822409202457497,0.8470774916000745
7,-15.284410697218387,14.008838306037449,-2.3660575971189277,-0.17672134732584951,0.9894880313620006,0.12066281225869255,1.6257208193920036
8,-14.959745132317899,12.825404073160792,-2.196117360171119,-0.9168740991256872,1.4554021893549656,0.306143989195411,1.3355808531695095
9,-15.118829286806813,11.930879122075307,-1.1674265843535816,-1.981405292183634,1.868158168490026,0.2333963147518059,2.337915614279
10,-20.24301883897172,2.6300065157148214,2.3996894422587283,-0.4028317920462612,2.5597867279780395,9.233743468707289,0.4794218716226545
11,-19.747791537324236,1.2252750345023342,3.2844885537501143,-1.0531734356389983,3.2777728289246983,7.94584074235632,-1.561087399452219
12,-19.88916943794293,-0.23018440967435505,2.863117834467392,-3.468804019619375,4.859681329215298,6.944785278084341,-3.979881325918699
13,-19.802124552973527,-1.2892729640267495,3.7007885833290723,-4.6240552127401084,5.548398186258713,5.257246601873658,-3.097354055161235
14,-18.80117610106432,-2.746352021330797,8.973291912402745,0.6390660993632984,4.595643039030868,3.5633590376380955,5.766919924450356
15,-17.63989231346429,-3.7907993988886326,10.731613786532291,3.100063775904503,1.6760880232171602,3.810248237345901,2.7069517505419713
16,-17.25437914538171,-4.941496133875436,7.523444795481854,-1.5688650980767032,2.475106544529007,0.49369931134231954,-4.862414737921927
17,-16.68335377442006,-5.861546794860848,7.305389495785861,-1.9916693074734781,4.459287989351975,-1.1096468036545968,-2.665020459334174
18,-15.996848736841722,-6.793000706371752,5.628758469580874,-3.965902722849213,4.4103360204981135,-2.3121315859822236,-2.5837616607910565
19,-15.274687038419128,-7.926513716367227,7.357694702935931,-2.495697710444411,3.7577727013818993,-4.3999333475023255,3.1020448667523954
20,-13.74229987833006,-8.685386934674149,9.818938768259954,1.6775867593011538,0.9321454746034958,-4.1809285647387835,7.083818536746332
21,-13.007385740889365,-9.100631247947915,7.11984285877565,-1.284143910620944,-0.27270288935561166,-5.50190356974048,1.728100654912402
22,-11.403755396277726,-8.661793186878556,7.723593629068819,2.88493629597997,-4.008449046417585,-2.697673548728141,2.8743941861310334
23,-11.121356542251785,-8.273478527470461,4.674216830882523,0.7310645382029756,-3.9705405171809938,-3.825128410281647,-3.690441783771115
24,-10.225906422645377,-8.851033534497144,0.8470738702124431,-4.525633335262672,-2.579804828464627,-6.018631318317941,-6.594804219862731
25,-8.76416195956194,-9.289381610571258,0.8220095027240149,-1.779315949172326,-3.5924189321813875,-4.63386832555396,-1.7924314009942883
26,-7.333380691487146,-9.378897773596528,-0.8092712314040608,-0.5556890314298322,-4.415927304062065,-3.1793500167120494,-1.0901529005627344
27,-6.045998154113963,-9.717126262452172,-1.7537159360144123,-1.0202455521077527,-3.9202804243122586,-1.8740550628813681,-0.6111262419478868
28,-5.613990634611002,-9.641808263392646,-2.610944072459331,-1.907106790264451,-3.279635204767935,-2.377643734310153,-1.1279147732500066
29,-4.7359344129619,-9.832452239049163,-2.9431047683436784,-0.9570830132843118,-3.9550091360216975,-2.097825123355968,1.3401589964626408
30,-3.0649007824620798,-9.67027249933899,-3.6786677609947622,1.4178268214231697,-5.983595426010701,1.329824518746483,3.1502124272895733
31,-2.227183037892923,-9.298978810254303,-3.4219977360832354,4.0366457143471095,-8.102151692067073,3.8922195733691014,4.180502387166538
32,-1.1441936394695618,-9.248889387202142,-5.210589090967405,2.65771984086275,-7.708761133466115,4.023154606825011,-0.7629851396802776
33,-0.3667849018074278,-8.797799541472598,-6.117324536027418,2.393270678207911,-6.418613048681285,3.992265694410999,-0.0868376314749551
34,0.7679140671246264,-8.307470535182667,-7.406898598108201,0.24241845183833696,-4.301673036152651,2.883901712702658,-1.8050167881623034
35,1.6157127619373508,-7.964053344610299,-7.2274179242001635,0.8434259338058729,-3.241810515741203,2.7472151285595645,0.44924328211443965
36,2.6485428535669318,-7.658099927896524,-7.9779764478856565,-0.18791725187128913,-1.3114636379598577,1.8260320419457576,-0.32127314250878647
37,4.146021682524223,-7.285180141971586,-9.21627699084718,-1.7562303750531802,1.2391573072162374,1.2059080818949868,-1.2652752585465152
38,5.461003787036338,-6.835068470875946,-9.940501235925588,-3.167493835259404,3.129129156323556,0.8167577397189134,-1.076719848366652
39,7.568046058972197,-5.7757234959644395,-10.292803304326497,-2.639638715233105,5.1151495095931825,0.07318010638474155,-0.694976172081305
40,9.209723918742267,-5.175605491083942,-9.962192648831397,-2.2678677601401036,6.998176489515514,-1.3323412009680333,0.7403719398921259
41,9.928446894927223,-4.808628079954606,-7.020236745799942,2.3924014090943313,5.43480076084979,0.69618035906715,4.98798195151851
42,11.057010088735568,-3.519855356430828,-5.890280263240556,3.9592214413796545,3.970135392850394,1.63054648072147,1.602514927283208
43,12.494642398146791,-2.4664835217305927,-4.653464895966653,4.098741139591046,4.409990305956494,0.47321317281999525,-0.4235027285458117
44,14.431883792561559,-1.455958758649009,-4.487153154414217,3.0190453747984916,6.3246720722088305,-1.759015676403519,-2.194166459015503
45,15.67389305922964,-0.6943919651323625,-3.664363812123814,1.6597978925922239,7.0677929210895964,-3.1644528585447462,-0.3602290548749179
46,17.382931427882873,0.276618801382796,-3.4147822954857774,1.6466271401679848,8.45471690711853,-3.8038549097677974,0.16459238994047976
47,19.370214760755022,1.1283161740649092,-1.419934766277506,4.465007628205765,7.739893159956342,-3.556689640229428,1.7356239258194388
48,21.06183553636756,2.3433864905829993,3.5060378185236543,9.800533005258684,4.176769205819181,-3.2483571283802575,3.6538025588819036
49,20.658862652333124,2.18186405759514,7.492600566207277,14.790419623835273,-3.786274593052716,3.3961895130452615,4.349721392848896
50,22.608057507004933,3.9549988143664887,5.419013543654373,8.898234558519757,-1.9903768847976167,-0.09806443713937457,-6.43063683275144
51,24.250772021108425,5.2403482144435305,7.616720476159933,7.796035770921067,-1.9075998462455233,0.4985238236169563,-5.333905230575375
52,24.800054088426137,5.508404413752733,6.530931000177005,3.9699565432388213,-1.4545469493256602,0.49626552188640183,-5.2189208890963235
53,25.6561407357522,5.404563247271914,5.940187876377259,0.9335926313182678,-1.815382064531448,1.2010324447931504,-3.860906754866347
54,26.668720956560158,5.765311178856425,4.768136527011406,-2.674691291498479,-0.8581827238140345,0.8234892589277222,-3.2654057226320914
55,27.274137230330624,5.7133304203606,3.2235083746911823,-7.893770399497063,-0.7305742320205719,1.7611725537748495,-1.875568470207984
56,28.104382957600375,5.701413577026153,4.531234409461776,-6.546747054954159,-1.6187225428454213,2.5485920231869534,1.671189805865664
57,29.26307941042048,6.168625279240455,4.123614038990006,-9.252122122085435,-0.7406119011558103,2.095244817738449,3.417531196146653
58,30.85559208803287,5.702124328861532,3.542706595730102,-11.54675732463308,-4.02341705099518,-0.5368048902618522,3.818373986975609
59,32.005448136726734,5.664079179064882,3.5028964530033284,-12.408990836997924,-5.312595767966727,-1.0335465671973338,4.47154765593706
60,33.14446276358398,5.759225160636426,3.418155068955605,-12.408990836997924,-6.047335135313744,-1.393040579257482,1.665299476069509
61,34.28347739044123,5.854371142207969,3.3334136849078813,-12.408990836997924,-6.782074502660761,-1.9056597972939977,0.0
62,35.422492017298474,5.949517123779513,3.2486723008601577,-12.408990836997924,-7.516813870007778,-2.8134491248190865,0.0
63,36.56150664415572,6.044663105351057,3.163930916812434,-12.408990836997924,-8.251553237354795,-3.85858459939438,0.0
64,37.70052127101297,6.1398090869226,3.0791895327647105,-12.408990836997924,-8.986292604701811,-4.515376068956845,0.0
65,38.83953589787021,6.234955068494144,2.994448148716987,-12.408990836997924,-9.721031972048827,-5.199602884645992,0.0
66,39.97855052472746,6.330101050065688,2.9097067646692634,-12.408990836997924,-10.455771339395843,-5.943545661313377,0.0
67,41.11756515158471,6.425247031637231,2.82496538062154,-12.408990836997924,-11.19051070674286,-6.761442943905831,0.0
68,42.25657977844195,6.520393013208775,2.740223996573816,-12.408990836997924,-11.925250074089876,-7.560146308567457,0.0
69,43.3955944052992,6.6155389947803185,2.6554826125260926,-12.408990836997924,-12.659989441436892,-8.297195921688598,0.0
70,44.534609032156446,6.710684976351862,2.570741228478369,-12.408990836997924,-13.394728808783908,-9.050216731921154,0.0
